State,Phase,Time Period,Time Period Start Date,Time Period End Date,Perc of Pop with Symptoms of Depression,Perc of Pop with Symptoms of Anxiety,Perc of Pop with Symptoms of Either,Region_Northeast,Region_South,Region_West
New Jersey,2,16,2020-09-30,2020-10-12,22.5,34.7,39.1,True,False,False
New Jersey,2,17,2020-10-14,2020-10-26,23.4,31.0,35.7,True,False,False
New Jersey,3,18,2020-10-28,2020-11-09,23.2,33.5,36.9,True,False,False
New Jersey,3,19,2020-11-11,2020-11-23,26.2,36.2,40.9,True,False,False
New Jersey,3,20,2020-11-25,2020-12-07,27.7,36.7,40.8,True,False,False
New Jersey,3,21,2020-12-09,2020-12-21,28.7,34.8,41.4,True,False,False
New Jersey,3,22,2021-01-06,2021-01-18,27.3,34.2,39.4,True,False,False
New Jersey,3,23,2021-01-20,2021-02-01,29.1,35.3,42.2,True,False,False
New Jersey,3,24,2021-02-03,2021-02-15,24.3,34.3,38.8,True,False,False
New Jersey,3,25,2021-02-17,2021-03-01,26.5,33.1,38.0,True,False,False
New Jersey,3,26,2021-03-03,2021-03-15,24.9,31.5,36.0,True,False,False
New Jersey,3,27,2021-03-17,2021-03-29,24.9,29.1,35.0,True,False,False
New Jersey,3.1,28,2021-04-14,2021-04-26,22.3,27.6,32.7,True,False,False
New Jersey,3.1,29,2021-04-28,2021-05-10,20.6,23.3,27.8,True,False,False
New Jersey,3.1,30,2021-05-12,2021-05-24,20.4,24.1,26.3,True,False,False
New Jersey,3.1,31,2021-05-26,2021-06-07,21.8,26.5,30.2,True,False,False
New Jersey,3.1,32,2021-06-09,2021-06-21,20.3,26.9,31.0,True,False,False
New Jersey,3.1,33,2021-06-23,2021-07-05,14.4,19.1,21.9,True,False,False
New Jersey,3.2,34,2021-07-21,2021-08-02,17.7,21.6,25.8,True,False,False
New Jersey,3.2,35,2021-08-04,2021-08-16,17.8,21.3,25.6,True,False,False
New Jersey,3.2,36,2021-08-18,2021-08-30,17.9,27.1,30.6,True,False,False
New Jersey,3.2,37,2021-09-01,2021-09-13,18.2,25.4,28.1,True,False,False
New Jersey,3.2,38,2021-09-15,2021-09-27,20.6,26.4,29.7,True,False,False
New Jersey,3.2,39,2021-09-29,2021-10-11,20.6,22.2,28.6,True,False,False
New Jersey,3.3,40,2021-12-01,2021-12-13,18.7,22.9,27.8,True,False,False
New Jersey,3.3,41,2021-12-29,2022-01-10,22.2,28.5,33.8,True,False,False
New Jersey,3.3,42,2022-01-26,2022-02-07,23.6,30.7,34.9,True,False,False
New Jersey,3.4,43,2022-03-02,2022-03-14,19.3,22.4,27.7,True,False,False
New Jersey,3.4,44,2022-03-30,2022-04-11,20.8,27.7,32.0,True,False,False
New Jersey,3.4,45,2022-04-27,2022-05-09,21.2,26.4,29.8,True,False,False
New Jersey,3.5,46,2022-06-01,2022-06-13,19.0,26.3,29.6,True,False,False
New Jersey,3.5,47,2022-06-29,2022-07-11,25.5,31.0,36.1,True,False,False
New Jersey,3.5,48,2022-07-27,2022-08-08,19.5,19.5,24.5,True,False,False
New Jersey,3.6,49,2022-09-14,2022-09-26,17.9,28.6,31.7,True,False,False
New Jersey,3.6,50,2022-10-05,2022-10-17,26.5,33.3,38.5,True,False,False
New Jersey,3.6,51,2022-11-02,2022-11-14,26.7,30.3,35.4,True,False,False
New Jersey,3.7,52,2022-12-09,2022-12-19,18.7,28.4,30.8,True,False,False
New Jersey,3.7,53,2023-01-04,2023-01-16,22.1,24.9,29.4,True,False,False
New Jersey,3.7,54,2023-02-01,2023-02-13,18.0,24.2,27.7,True,False,False
New Jersey,3.8,55,2023-03-01,2023-03-13,20.7,27.0,31.5,True,False,False
New Jersey,3.8,56,2023-03-29,2023-04-10,19.9,24.3,29.9,True,False,False
New Jersey,3.8,57,2023-04-26,2023-05-08,20.2,29.9,35.0,True,False,False
New Jersey,3.9,58,2023-06-07,2023-06-19,18.8,25.6,29.4,True,False,False
New Jersey,3.9,59,2023-06-28,2023-07-10,20.0,25.7,30.4,True,False,False
New Jersey,3.9,60,2023-07-26,2023-08-07,17.7,21.8,28.2,True,False,False
New Jersey,3.10,61,2023-08-23,2023-09-04,14.9,20.6,23.2,True,False,False
New Jersey,3.10,62,2023-09-20,2023-10-02,20.0,26.7,31.5,True,False,False
New Mexico,1,1,2020-04-23,2020-05-05,22.4,27.9,34.6,False,False,True
New Mexico,1,2,2020-05-07,2020-05-12,29.0,30.2,39.8,False,False,True
New Mexico,1,3,2020-05-14,2020-05-19,28.4,29.6,37.4,False,False,True
New Mexico,1,4,2020-05-21,2020-05-26,28.7,35.4,39.1,False,False,True
New Mexico,1,5,2020-05-28,2020-06-02,24.3,37.1,39.5,False,False,True
New Mexico,1,6,2020-06-04,2020-06-09,23.7,28.6,34.7,False,False,True
New Mexico,1,7,2020-06-11,2020-06-16,18.8,22.7,25.5,False,False,True
New Mexico,1,8,2020-06-18,2020-06-23,29.4,39.0,42.5,False,False,True
New Mexico,1,9,2020-06-25,2020-06-30,29.7,32.2,39.1,False,False,True
New Mexico,1,10,2020-07-02,2020-07-07,32.5,38.1,43.3,False,False,True
New Mexico,1,11,2020-07-09,2020-07-14,30.1,38.6,41.7,False,False,True
New Mexico,1,12,2020-07-16,2020-07-21,37.6,44.7,47.5,False,False,True
New Mexico,2,13,2020-08-19,2020-08-31,27.8,35.2,38.9,False,False,True
New Mexico,2,14,2020-09-02,2020-09-14,27.5,34.7,40.2,False,False,True
New Mexico,2,15,2020-09-16,2020-09-28,29.1,38.0,43.2,False,False,True
New Mexico,2,16,2020-09-30,2020-10-12,26.1,33.9,41.1,False,False,True
New Mexico,2,17,2020-10-14,2020-10-26,31.9,39.5,46.3,False,False,True
New Mexico,3,18,2020-10-28,2020-11-09,32.6,40.1,44.2,False,False,True
New Mexico,3,19,2020-11-11,2020-11-23,32.6,42.6,49.7,False,False,True
New Mexico,3,20,2020-11-25,2020-12-07,30.2,42.6,46.1,False,False,True
New Mexico,3,21,2020-12-09,2020-12-21,35.6,42.4,47.7,False,False,True
New Mexico,3,22,2021-01-06,2021-01-18,27.4,33.6,38.9,False,False,True
New Mexico,3,23,2021-01-20,2021-02-01,30.3,35.8,43.3,False,False,True
New Mexico,3,24,2021-02-03,2021-02-15,32.4,37.2,42.9,False,False,True
New Mexico,3,25,2021-02-17,2021-03-01,32.0,33.5,42.5,False,False,True
New Mexico,3,26,2021-03-03,2021-03-15,27.6,35.0,39.8,False,False,True
New Mexico,3,27,2021-03-17,2021-03-29,26.1,33.3,38.3,False,False,True
New Mexico,3.1,28,2021-04-14,2021-04-26,22.7,27.4,30.8,False,False,True
New Mexico,3.1,29,2021-04-28,2021-05-10,20.4,25.4,28.4,False,False,True
New Mexico,3.1,30,2021-05-12,2021-05-24,22.7,24.3,29.1,False,False,True
New Mexico,3.1,31,2021-05-26,2021-06-07,23.7,28.6,32.8,False,False,True
New Mexico,3.1,32,2021-06-09,2021-06-21,27.5,31.2,35.7,False,False,True
New Mexico,3.1,33,2021-06-23,2021-07-05,29.6,33.0,36.6,False,False,True
New Mexico,3.2,34,2021-07-21,2021-08-02,23.5,30.1,33.6,False,False,True
New Mexico,3.2,35,2021-08-04,2021-08-16,23.8,29.4,33.6,False,False,True
New Mexico,3.2,36,2021-08-18,2021-08-30,20.7,27.1,30.3,False,False,True
New Mexico,3.2,37,2021-09-01,2021-09-13,20.3,29.0,31.7,False,False,True
New Mexico,3.2,38,2021-09-15,2021-09-27,25.6,30.5,34.2,False,False,True
New Mexico,3.2,39,2021-09-29,2021-10-11,22.7,26.3,31.9,False,False,True
New Mexico,3.3,40,2021-12-01,2021-12-13,26.9,28.5,34.6,False,False,True
New Mexico,3.3,41,2021-12-29,2022-01-10,26.7,33.2,36.8,False,False,True
New Mexico,3.3,42,2022-01-26,2022-02-07,24.9,29.4,34.8,False,False,True
New Mexico,3.4,43,2022-03-02,2022-03-14,24.0,31.3,34.0,False,False,True
New Mexico,3.4,44,2022-03-30,2022-04-11,27.0,34.4,39.3,False,False,True
New Mexico,3.4,45,2022-04-27,2022-05-09,24.2,26.1,32.4,False,False,True
New Mexico,3.5,46,2022-06-01,2022-06-13,23.5,28.3,33.2,False,False,True
New Mexico,3.5,47,2022-06-29,2022-07-11,28.0,34.9,39.5,False,False,True
New Mexico,3.5,48,2022-07-27,2022-08-08,24.4,30.2,32.4,False,False,True
New Mexico,3.6,49,2022-09-14,2022-09-26,27.0,33.8,38.1,False,False,True
New Mexico,3.6,50,2022-10-05,2022-10-17,28.4,34.9,40.5,False,False,True
New Mexico,3.6,51,2022-11-02,2022-11-14,27.4,32.1,38.7,False,False,True
New Mexico,3.7,52,2022-12-09,2022-12-19,22.2,27.7,32.9,False,False,True
New Mexico,3.7,53,2023-01-04,2023-01-16,22.3,27.9,32.1,False,False,True
New Mexico,3.7,54,2023-02-01,2023-02-13,23.7,29.8,36.4,False,False,True
New Mexico,3.8,55,2023-03-01,2023-03-13,21.0,28.4,31.4,False,False,True
New Mexico,3.8,56,2023-03-29,2023-04-10,21.2,27.6,31.4,False,False,True
New Mexico,3.8,57,2023-04-26,2023-05-08,20.1,29.3,32.0,False,False,True
New Mexico,3.9,58,2023-06-07,2023-06-19,24.3,29.2,32.7,False,False,True
New Mexico,3.9,59,2023-06-28,2023-07-10,26.0,32.2,35.6,False,False,True
New Mexico,3.9,60,2023-07-26,2023-08-07,25.6,32.2,36.5,False,False,True
New Mexico,3.10,61,2023-08-23,2023-09-04,21.5,30.6,34.5,False,False,True
New Mexico,3.10,62,2023-09-20,2023-10-02,24.9,31.7,34.7,False,False,True
New York,1,1,2020-04-23,2020-05-05,28.7,36.1,41.4,True,False,False
New York,1,2,2020-05-07,2020-05-12,29.2,33.0,36.9,True,False,False
New York,1,3,2020-05-14,2020-05-19,23.8,26.8,34.9,True,False,False
New York,1,4,2020-05-21,2020-05-26,23.7,30.6,34.4,True,False,False
New York,1,5,2020-05-28,2020-06-02,24.5,29.8,34.8,True,False,False
New York,1,6,2020-06-04,2020-06-09,28.5,36.3,38.6,True,False,False
New York,1,7,2020-06-11,2020-06-16,23.4,28.7,32.9,True,False,False
New York,1,8,2020-06-18,2020-06-23,24.2,26.9,32.9,True,False,False
New York,1,9,2020-06-25,2020-06-30,23.9,30.6,34.3,True,False,False
New York,1,10,2020-07-02,2020-07-07,28.5,34.7,39.7,True,False,False
New York,1,11,2020-07-09,2020-07-14,25.0,34.2,38.3,True,False,False
New York,1,12,2020-07-16,2020-07-21,29.3,36.2,41.1,True,False,False
New York,2,13,2020-08-19,2020-08-31,22.5,29.9,34.4,True,False,False
New York,2,14,2020-09-02,2020-09-14,25.1,33.5,37.7,True,False,False
New York,2,15,2020-09-16,2020-09-28,23.5,32.3,36.2,True,False,False
New York,2,16,2020-09-30,2020-10-12,23.3,30.7,35.2,True,False,False
New York,2,17,2020-10-14,2020-10-26,27.0,34.3,38.9,True,False,False
New York,3,18,2020-10-28,2020-11-09,22.0,33.0,36.5,True,False,False
New York,3,19,2020-11-11,2020-11-23,25.1,36.6,41.7,True,False,False
New York,3,20,2020-11-25,2020-12-07,23.3,35.3,38.9,True,False,False
New York,3,21,2020-12-09,2020-12-21,30.2,33.3,40.7,True,False,False
New York,3,22,2021-01-06,2021-01-18,25.0,33.8,40.2,True,False,False
New York,3,23,2021-01-20,2021-02-01,25.1,32.3,35.8,True,False,False
New York,3,24,2021-02-03,2021-02-15,31.1,36.0,41.8,True,False,False
New York,3,25,2021-02-17,2021-03-01,28.2,32.7,38.7,True,False,False
New York,3,26,2021-03-03,2021-03-15,24.7,31.4,36.6,True,False,False
New York,3,27,2021-03-17,2021-03-29,25.4,32.3,36.1,True,False,False
New York,3.1,28,2021-04-14,2021-04-26,23.3,26.9,31.2,True,False,False
New York,3.1,29,2021-04-28,2021-05-10,21.2,27.4,31.6,True,False,False
New York,3.1,30,2021-05-12,2021-05-24,23.7,27.0,32.4,True,False,False
New York,3.1,31,2021-05-26,2021-06-07,19.9,22.9,27.7,True,False,False
New York,3.1,32,2021-06-09,2021-06-21,20.0,25.4,30.5,True,False,False
New York,3.1,33,2021-06-23,2021-07-05,18.6,22.4,26.7,True,False,False
New York,3.2,34,2021-07-21,2021-08-02,16.3,22.5,24.9,True,False,False
New York,3.2,35,2021-08-04,2021-08-16,17.7,26.8,29.6,True,False,False
New York,3.2,36,2021-08-18,2021-08-30,19.1,23.6,28.6,True,False,False
New York,3.2,37,2021-09-01,2021-09-13,23.0,27.8,32.0,True,False,False
New York,3.2,38,2021-09-15,2021-09-27,23.6,34.5,37.4,True,False,False
New York,3.2,39,2021-09-29,2021-10-11,20.6,26.5,29.6,True,False,False
New York,3.3,40,2021-12-01,2021-12-13,23.1,29.1,33.3,True,False,False
New York,3.3,41,2021-12-29,2022-01-10,21.1,28.7,31.4,True,False,False
New York,3.3,42,2022-01-26,2022-02-07,20.5,26.1,29.6,True,False,False
New York,3.4,43,2022-03-02,2022-03-14,20.5,24.7,29.1,True,False,False
New York,3.4,44,2022-03-30,2022-04-11,19.0,25.7,30.9,True,False,False
New York,3.4,45,2022-04-27,2022-05-09,25.5,27.9,32.0,True,False,False
New York,3.5,46,2022-06-01,2022-06-13,18.2,27.5,29.8,True,False,False
New York,3.5,47,2022-06-29,2022-07-11,21.3,28.9,31.9,True,False,False
New York,3.5,48,2022-07-27,2022-08-08,16.0,23.9,26.3,True,False,False
New York,3.6,49,2022-09-14,2022-09-26,25.5,31.9,37.2,True,False,False
New York,3.6,50,2022-10-05,2022-10-17,21.7,27.5,33.3,True,False,False
New York,3.6,51,2022-11-02,2022-11-14,22.8,33.7,39.3,True,False,False
New York,3.7,52,2022-12-09,2022-12-19,22.7,30.2,34.4,True,False,False
New York,3.7,53,2023-01-04,2023-01-16,22.9,29.3,34.1,True,False,False
New York,3.7,54,2023-02-01,2023-02-13,19.4,28.8,31.4,True,False,False
New York,3.8,55,2023-03-01,2023-03-13,19.6,26.7,31.6,True,False,False
New York,3.8,56,2023-03-29,2023-04-10,18.3,24.1,30.1,True,False,False
New York,3.8,57,2023-04-26,2023-05-08,18.2,24.9,29.2,True,False,False
New York,3.9,58,2023-06-07,2023-06-19,17.6,25.8,28.9,True,False,False
New York,3.9,59,2023-06-28,2023-07-10,21.0,24.7,31.5,True,False,False
New York,3.9,60,2023-07-26,2023-08-07,18.4,25.7,29.2,True,False,False
New York,3.10,61,2023-08-23,2023-09-04,17.7,23.1,27.6,True,False,False
New York,3.10,62,2023-09-20,2023-10-02,18.5,23.0,26.0,True,False,False
North Carolina,1,1,2020-04-23,2020-05-05,21.1,30.0,34.6,False,True,False
North Carolina,1,2,2020-05-07,2020-05-12,20.2,25.9,28.1,False,True,False
North Carolina,1,3,2020-05-14,2020-05-19,22.6,28.4,32.2,False,True,False
North Carolina,1,4,2020-05-21,2020-05-26,22.1,27.5,32.3,False,True,False
North Carolina,1,5,2020-05-28,2020-06-02,22.3,29.6,33.0,False,True,False
North Carolina,1,6,2020-06-04,2020-06-09,21.6,33.3,36.2,False,True,False
North Carolina,1,7,2020-06-11,2020-06-16,23.9,30.0,36.2,False,True,False
North Carolina,1,8,2020-06-18,2020-06-23,22.5,29.1,34.1,False,True,False
North Carolina,1,9,2020-06-25,2020-06-30,22.7,30.4,33.4,False,True,False
North Carolina,1,10,2020-07-02,2020-07-07,28.3,33.4,38.4,False,True,False
North Carolina,1,11,2020-07-09,2020-07-14,26.4,34.0,38.3,False,True,False
North Carolina,1,12,2020-07-16,2020-07-21,30.5,33.1,39.5,False,True,False
North Carolina,2,13,2020-08-19,2020-08-31,20.5,28.4,32.3,False,True,False
North Carolina,2,14,2020-09-02,2020-09-14,20.9,27.4,32.2,False,True,False
North Carolina,2,15,2020-09-16,2020-09-28,21.5,28.7,32.6,False,True,False
North Carolina,2,16,2020-09-30,2020-10-12,25.7,29.7,35.8,False,True,False
North Carolina,2,17,2020-10-14,2020-10-26,21.4,27.0,32.4,False,True,False
North Carolina,3,18,2020-10-28,2020-11-09,27.6,36.0,42.3,False,True,False
North Carolina,3,19,2020-11-11,2020-11-23,26.9,38.3,41.5,False,True,False
North Carolina,3,20,2020-11-25,2020-12-07,28.4,32.9,39.0,False,True,False
North Carolina,3,21,2020-12-09,2020-12-21,24.1,32.1,37.0,False,True,False
North Carolina,3,22,2021-01-06,2021-01-18,31.1,38.8,44.3,False,True,False
North Carolina,3,23,2021-01-20,2021-02-01,30.2,39.2,44.7,False,True,False
North Carolina,3,24,2021-02-03,2021-02-15,27.5,33.8,38.9,False,True,False
North Carolina,3,25,2021-02-17,2021-03-01,30.3,33.0,38.8,False,True,False
North Carolina,3,26,2021-03-03,2021-03-15,22.2,30.1,35.8,False,True,False
North Carolina,3,27,2021-03-17,2021-03-29,22.8,28.7,32.5,False,True,False
North Carolina,3.1,28,2021-04-14,2021-04-26,22.4,26.7,31.2,False,True,False
North Carolina,3.1,29,2021-04-28,2021-05-10,23.4,29.6,33.5,False,True,False
North Carolina,3.1,30,2021-05-12,2021-05-24,17.9,25.0,28.1,False,True,False
North Carolina,3.1,31,2021-05-26,2021-06-07,24.6,26.7,31.8,False,True,False
North Carolina,3.1,32,2021-06-09,2021-06-21,18.7,22.8,25.7,False,True,False
North Carolina,3.1,33,2021-06-23,2021-07-05,22.7,26.3,31.2,False,True,False
North Carolina,3.2,34,2021-07-21,2021-08-02,18.7,23.4,26.3,False,True,False
North Carolina,3.2,35,2021-08-04,2021-08-16,18.4,26.5,29.3,False,True,False
North Carolina,3.2,36,2021-08-18,2021-08-30,26.2,30.1,34.0,False,True,False
North Carolina,3.2,37,2021-09-01,2021-09-13,19.0,29.7,32.2,False,True,False
North Carolina,3.2,38,2021-09-15,2021-09-27,21.4,23.8,28.6,False,True,False
North Carolina,3.2,39,2021-09-29,2021-10-11,27.4,27.3,35.0,False,True,False
North Carolina,3.3,40,2021-12-01,2021-12-13,21.2,25.0,30.0,False,True,False
North Carolina,3.3,41,2021-12-29,2022-01-10,20.1,25.6,29.3,False,True,False
North Carolina,3.3,42,2022-01-26,2022-02-07,18.0,25.1,28.0,False,True,False
North Carolina,3.4,43,2022-03-02,2022-03-14,21.5,26.9,29.7,False,True,False
North Carolina,3.4,44,2022-03-30,2022-04-11,21.8,26.0,31.5,False,True,False
North Carolina,3.4,45,2022-04-27,2022-05-09,20.8,25.5,28.1,False,True,False
North Carolina,3.5,46,2022-06-01,2022-06-13,24.9,31.5,35.6,False,True,False
North Carolina,3.5,47,2022-06-29,2022-07-11,20.5,28.2,32.3,False,True,False
North Carolina,3.5,48,2022-07-27,2022-08-08,20.8,26.2,29.7,False,True,False
North Carolina,3.6,49,2022-09-14,2022-09-26,22.5,28.6,32.8,False,True,False
North Carolina,3.6,50,2022-10-05,2022-10-17,20.7,28.5,32.7,False,True,False
North Carolina,3.6,51,2022-11-02,2022-11-14,24.7,30.9,35.2,False,True,False
North Carolina,3.7,52,2022-12-09,2022-12-19,20.6,25.6,30.8,False,True,False
North Carolina,3.7,53,2023-01-04,2023-01-16,19.7,26.5,30.1,False,True,False
North Carolina,3.7,54,2023-02-01,2023-02-13,17.0,21.1,24.9,False,True,False
North Carolina,3.8,55,2023-03-01,2023-03-13,20.6,27.8,31.0,False,True,False
North Carolina,3.8,56,2023-03-29,2023-04-10,19.4,27.1,30.0,False,True,False
North Carolina,3.8,57,2023-04-26,2023-05-08,20.4,24.3,29.8,False,True,False
North Carolina,3.9,58,2023-06-07,2023-06-19,21.5,30.9,35.5,False,True,False
North Carolina,3.9,59,2023-06-28,2023-07-10,21.2,26.7,30.9,False,True,False
North Carolina,3.9,60,2023-07-26,2023-08-07,26.3,28.8,33.7,False,True,False
North Carolina,3.10,61,2023-08-23,2023-09-04,18.4,25.1,29.9,False,True,False
North Carolina,3.10,62,2023-09-20,2023-10-02,23.1,28.3,35.0,False,True,False
North Dakota,1,1,2020-04-23,2020-05-05,17.0,21.7,27.7,False,False,False
North Dakota,1,2,2020-05-07,2020-05-12,20.2,25.4,28.6,False,False,False
North Dakota,1,3,2020-05-14,2020-05-19,22.5,26.2,31.9,False,False,False
North Dakota,1,4,2020-05-21,2020-05-26,19.8,22.1,28.1,False,False,False
North Dakota,1,5,2020-05-28,2020-06-02,19.3,18.4,26.0,False,False,False
North Dakota,1,6,2020-06-04,2020-06-09,14.7,20.2,23.0,False,False,False
North Dakota,1,7,2020-06-11,2020-06-16,23.4,30.3,33.6,False,False,False
North Dakota,1,8,2020-06-18,2020-06-23,25.1,28.7,33.0,False,False,False
North Dakota,1,9,2020-06-25,2020-06-30,25.0,29.4,34.0,False,False,False
North Dakota,1,10,2020-07-02,2020-07-07,23.0,29.1,32.6,False,False,False
North Dakota,1,11,2020-07-09,2020-07-14,25.2,30.5,33.3,False,False,False
North Dakota,1,12,2020-07-16,2020-07-21,26.8,30.3,33.8,False,False,False
North Dakota,2,13,2020-08-19,2020-08-31,17.8,26.4,29.6,False,False,False
North Dakota,2,14,2020-09-02,2020-09-14,17.4,22.2,26.3,False,False,False
North Dakota,2,15,2020-09-16,2020-09-28,19.0,23.2,27.7,False,False,False
North Dakota,2,16,2020-09-30,2020-10-12,16.6,24.7,27.8,False,False,False
North Dakota,2,17,2020-10-14,2020-10-26,20.2,28.0,30.9,False,False,False
North Dakota,3,18,2020-10-28,2020-11-09,17.0,22.3,25.5,False,False,False
North Dakota,3,19,2020-11-11,2020-11-23,26.1,32.6,39.0,False,False,False
North Dakota,3,20,2020-11-25,2020-12-07,21.1,28.9,32.8,False,False,False
North Dakota,3,21,2020-12-09,2020-12-21,21.6,27.4,34.1,False,False,False
North Dakota,3,22,2021-01-06,2021-01-18,26.7,30.9,35.6,False,False,False
North Dakota,3,23,2021-01-20,2021-02-01,18.5,23.8,28.8,False,False,False
North Dakota,3,24,2021-02-03,2021-02-15,20.2,30.7,35.5,False,False,False
North Dakota,3,25,2021-02-17,2021-03-01,20.3,25.3,30.1,False,False,False
North Dakota,3,26,2021-03-03,2021-03-15,20.0,23.3,26.8,False,False,False
North Dakota,3,27,2021-03-17,2021-03-29,18.3,24.5,26.7,False,False,False
North Dakota,3.1,28,2021-04-14,2021-04-26,23.1,26.8,31.4,False,False,False
North Dakota,3.1,29,2021-04-28,2021-05-10,16.7,21.7,24.8,False,False,False
North Dakota,3.1,30,2021-05-12,2021-05-24,16.6,19.6,23.2,False,False,False
North Dakota,3.1,31,2021-05-26,2021-06-07,18.7,22.6,27.0,False,False,False
North Dakota,3.1,32,2021-06-09,2021-06-21,19.3,24.1,26.5,False,False,False
North Dakota,3.1,33,2021-06-23,2021-07-05,16.9,22.9,27.1,False,False,False
North Dakota,3.2,34,2021-07-21,2021-08-02,16.1,19.9,23.5,False,False,False
North Dakota,3.2,35,2021-08-04,2021-08-16,13.1,20.1,22.9,False,False,False
North Dakota,3.2,36,2021-08-18,2021-08-30,25.3,25.5,29.8,False,False,False
North Dakota,3.2,37,2021-09-01,2021-09-13,21.3,27.0,30.7,False,False,False
North Dakota,3.2,38,2021-09-15,2021-09-27,18.1,24.2,27.4,False,False,False
North Dakota,3.2,39,2021-09-29,2021-10-11,23.8,29.0,33.3,False,False,False
North Dakota,3.3,40,2021-12-01,2021-12-13,21.1,29.9,33.4,False,False,False
North Dakota,3.3,41,2021-12-29,2022-01-10,19.0,22.0,24.8,False,False,False
North Dakota,3.3,42,2022-01-26,2022-02-07,21.2,24.1,30.0,False,False,False
North Dakota,3.4,43,2022-03-02,2022-03-14,18.6,22.5,26.2,False,False,False
North Dakota,3.4,44,2022-03-30,2022-04-11,21.2,28.9,32.6,False,False,False
North Dakota,3.4,45,2022-04-27,2022-05-09,20.5,26.3,29.8,False,False,False
North Dakota,3.5,46,2022-06-01,2022-06-13,19.8,23.6,28.2,False,False,False
North Dakota,3.5,47,2022-06-29,2022-07-11,24.6,29.7,32.7,False,False,False
North Dakota,3.5,48,2022-07-27,2022-08-08,15.8,22.2,26.0,False,False,False
North Dakota,3.6,49,2022-09-14,2022-09-26,21.4,27.5,31.2,False,False,False
North Dakota,3.6,50,2022-10-05,2022-10-17,22.6,26.4,31.1,False,False,False
North Dakota,3.6,51,2022-11-02,2022-11-14,25.0,33.8,36.6,False,False,False
North Dakota,3.7,52,2022-12-09,2022-12-19,23.1,26.8,31.0,False,False,False
North Dakota,3.7,53,2023-01-04,2023-01-16,21.1,25.4,30.4,False,False,False
North Dakota,3.7,54,2023-02-01,2023-02-13,19.5,24.7,29.0,False,False,False
North Dakota,3.8,55,2023-03-01,2023-03-13,20.9,20.2,26.8,False,False,False
North Dakota,3.8,56,2023-03-29,2023-04-10,20.2,27.0,30.1,False,False,False
North Dakota,3.8,57,2023-04-26,2023-05-08,18.1,27.3,31.8,False,False,False
North Dakota,3.9,58,2023-06-07,2023-06-19,14.0,19.6,23.9,False,False,False
North Dakota,3.9,59,2023-06-28,2023-07-10,19.5,25.1,29.2,False,False,False
North Dakota,3.9,60,2023-07-26,2023-08-07,17.3,29.6,31.1,False,False,False
North Dakota,3.10,61,2023-08-23,2023-09-04,15.9,20.5,25.5,False,False,False
North Dakota,3.10,62,2023-09-20,2023-10-02,20.1,26.7,31.3,False,False,False
Ohio,1,1,2020-04-23,2020-05-05,21.2,31.1,35.1,False,False,False
Ohio,1,2,2020-05-07,2020-05-12,26.4,26.4,32.8,False,False,False
Ohio,1,3,2020-05-14,2020-05-19,27.0,26.2,33.9,False,False,False
Ohio,1,4,2020-05-21,2020-05-26,27.4,29.8,34.6,False,False,False
Ohio,1,5,2020-05-28,2020-06-02,28.1,29.6,37.0,False,False,False
Ohio,1,6,2020-06-04,2020-06-09,26.4,30.6,36.9,False,False,False
Ohio,1,7,2020-06-11,2020-06-16,26.8,31.5,35.6,False,False,False
Ohio,1,8,2020-06-18,2020-06-23,21.5,27.7,31.6,False,False,False
Ohio,1,9,2020-06-25,2020-06-30,23.3,28.8,34.6,False,False,False
Ohio,1,10,2020-07-02,2020-07-07,25.6,31.9,34.9,False,False,False
Ohio,1,11,2020-07-09,2020-07-14,21.2,31.7,34.8,False,False,False
Ohio,1,12,2020-07-16,2020-07-21,24.9,32.8,37.1,False,False,False
Ohio,2,13,2020-08-19,2020-08-31,24.9,31.7,37.3,False,False,False
Ohio,2,14,2020-09-02,2020-09-14,25.4,32.1,36.4,False,False,False
Ohio,2,15,2020-09-16,2020-09-28,24.7,32.3,36.5,False,False,False
